"","LTER_site","local_site","location","project_site","shore","date","taxa","count"
"722","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-05,"Plecoptera_perlidae_claassenia_",0
"723","NWT","GL1","LAKE","GL1_2E","EAST",2018-07-12,"Plecoptera_perlidae_claassenia_",0
"724","NWT","GL1","LAKE","GL1_3E","EAST",2018-07-12,"Plecoptera_perlidae_claassenia_",0
"725","NWT","GL1","LAKE","GL1_5W","WEST",2018-07-12,"Plecoptera_perlidae_claassenia_",0
"726","NWT","GL1","LAKE","GL1_7W","WEST",2018-07-12,"Plecoptera_perlidae_claassenia_",0
"727","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-17,"Plecoptera_perlidae_claassenia_",0
"728","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-17,"Plecoptera_perlidae_claassenia_",0
"729","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-17,"Plecoptera_perlidae_claassenia_",0
"730","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-17,"Plecoptera_perlidae_claassenia_",0
"731","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-17,"Plecoptera_perlidae_claassenia_",0
"732","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-17,"Plecoptera_perlidae_claassenia_",0
"733","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-19,"Plecoptera_perlidae_claassenia_",0
"734","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-19,"Plecoptera_perlidae_claassenia_",0
"735","NWT","ALB","LAKE","ALB_3E","EAST",2018-07-19,"Plecoptera_perlidae_claassenia_",0
"736","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-19,"Plecoptera_perlidae_claassenia_",0
"737","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-19,"Plecoptera_perlidae_claassenia_",0
"738","NWT","GL5","LAKE","GL5_1W","WEST",2018-07-31,"Plecoptera_perlidae_claassenia_",0
"739","NWT","GL5","LAKE","GL5_2E","EAST",2018-07-31,"Plecoptera_perlidae_claassenia_",0
"740","NWT","GL5","INLET","GL5_3IN","NaN",2018-07-31,"Plecoptera_perlidae_claassenia_",0
"741","NWT","GL5","OUTLET","GL5_4OUT","NaN",2018-07-31,"Plecoptera_perlidae_claassenia_",0
"742","NWT","ALB","LAKE","ALB_1W","WEST",2018-08-02,"Plecoptera_perlidae_claassenia_",0
"743","NWT","ALB","LAKE","ALB_2W","WEST",2018-08-02,"Plecoptera_perlidae_claassenia_",0
"744","NWT","ALB","LAKE","ALB_3E","EAST",2018-08-02,"Plecoptera_perlidae_claassenia_",0
"745","NWT","ALB","LAKE","ALB_4E","EAST",2018-08-02,"Plecoptera_perlidae_claassenia_",0
"746","NWT","ALB","INLET","ALB_5IN","NaN",2018-08-02,"Plecoptera_perlidae_claassenia_",0
"747","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"748","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"749","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"750","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"751","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"752","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"753","NWT","GL1","LAKE","GL1_2E","EAST",2018-08-09,"Plecoptera_perlidae_claassenia_",0
"754","NWT","GL1","LAKE","GL1_3E","EAST",2018-08-09,"Plecoptera_perlidae_claassenia_",0
"755","NWT","GL1","LAKE","GL1_5W","WEST",2018-08-09,"Plecoptera_perlidae_claassenia_",0
"756","NWT","GL1","LAKE","GL1_7W","WEST",2018-08-09,"Plecoptera_perlidae_claassenia_",0
"757","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"758","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"759","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Plecoptera_perlidae_claassenia_",11
"760","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Plecoptera_perlidae_claassenia_",0
"761","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-21,"Plecoptera_perlidae_claassenia_",0
"762","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-21,"Plecoptera_perlidae_claassenia_",0
"763","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-21,"Plecoptera_perlidae_claassenia_",0
"764","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-21,"Plecoptera_perlidae_claassenia_",0
"765","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-23,"Plecoptera_perlidae_claassenia_",0
"766","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-23,"Plecoptera_perlidae_claassenia_",0
"767","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-23,"Plecoptera_perlidae_claassenia_",0
"768","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-23,"Plecoptera_perlidae_claassenia_",0
"769","NWT","GL1","LAKE","GL1_1E","EAST",2018-06-28,"Plecoptera_perlodidae",0
"770","NWT","GL1","LAKE","GL1_2E","EAST",2018-06-28,"Plecoptera_perlodidae",0
"771","NWT","GL1","LAKE","GL1_3E","EAST",2018-06-28,"Plecoptera_perlodidae",0
"772","NWT","GL1","LAKE","GL1_4E","EAST",2018-06-28,"Plecoptera_perlodidae",0
"773","NWT","GL1","LAKE","GL1_5W","WEST",2018-06-28,"Plecoptera_perlodidae",0
"774","NWT","GL1","LAKE","GL1_6W","WEST",2018-06-28,"Plecoptera_perlodidae",0
"775","NWT","GL1","LAKE","GL1_7W","WEST",2018-06-28,"Plecoptera_perlodidae",0
"776","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-03,"Plecoptera_perlodidae",0
"777","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-03,"Plecoptera_perlodidae",0
"778","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-03,"Plecoptera_perlodidae",0
"779","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-03,"Plecoptera_perlodidae",0
"780","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-03,"Plecoptera_perlodidae",0
"781","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-03,"Plecoptera_perlodidae",0
"782","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-05,"Plecoptera_perlodidae",0
"783","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-05,"Plecoptera_perlodidae",0
"784","NWT","ALB","LAKE","ALB_3E","EAST",2018-07-05,"Plecoptera_perlodidae",0
"785","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-05,"Plecoptera_perlodidae",0
"786","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-05,"Plecoptera_perlodidae",0
"787","NWT","GL1","LAKE","GL1_2E","EAST",2018-07-12,"Plecoptera_perlodidae",0
"788","NWT","GL1","LAKE","GL1_3E","EAST",2018-07-12,"Plecoptera_perlodidae",0
"789","NWT","GL1","LAKE","GL1_5W","WEST",2018-07-12,"Plecoptera_perlodidae",0
"790","NWT","GL1","LAKE","GL1_7W","WEST",2018-07-12,"Plecoptera_perlodidae",0
"791","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-17,"Plecoptera_perlodidae",0
"792","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-17,"Plecoptera_perlodidae",0
"793","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-17,"Plecoptera_perlodidae",0
"794","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-17,"Plecoptera_perlodidae",0
"795","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-17,"Plecoptera_perlodidae",0
"796","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-17,"Plecoptera_perlodidae",1
"797","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-19,"Plecoptera_perlodidae",0
"798","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-19,"Plecoptera_perlodidae",0
"799","NWT","ALB","LAKE","ALB_3E","EAST",2018-07-19,"Plecoptera_perlodidae",0
"800","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-19,"Plecoptera_perlodidae",0
"801","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-19,"Plecoptera_perlodidae",0
"802","NWT","GL5","LAKE","GL5_1W","WEST",2018-07-31,"Plecoptera_perlodidae",0
"803","NWT","GL5","LAKE","GL5_2E","EAST",2018-07-31,"Plecoptera_perlodidae",1
"804","NWT","GL5","INLET","GL5_3IN","NaN",2018-07-31,"Plecoptera_perlodidae",1
"805","NWT","GL5","OUTLET","GL5_4OUT","NaN",2018-07-31,"Plecoptera_perlodidae",1
"806","NWT","ALB","LAKE","ALB_1W","WEST",2018-08-02,"Plecoptera_perlodidae",0
"807","NWT","ALB","LAKE","ALB_2W","WEST",2018-08-02,"Plecoptera_perlodidae",0
"808","NWT","ALB","LAKE","ALB_3E","EAST",2018-08-02,"Plecoptera_perlodidae",0
"809","NWT","ALB","LAKE","ALB_4E","EAST",2018-08-02,"Plecoptera_perlodidae",0
"810","NWT","ALB","INLET","ALB_5IN","NaN",2018-08-02,"Plecoptera_perlodidae",4
"811","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-07,"Plecoptera_perlodidae",0
"812","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-07,"Plecoptera_perlodidae",0
"813","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-07,"Plecoptera_perlodidae",1
"814","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-07,"Plecoptera_perlodidae",0
"815","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-07,"Plecoptera_perlodidae",0
"816","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-07,"Plecoptera_perlodidae",0
"817","NWT","GL1","LAKE","GL1_2E","EAST",2018-08-09,"Plecoptera_perlodidae",0
"818","NWT","GL1","LAKE","GL1_3E","EAST",2018-08-09,"Plecoptera_perlodidae",0
"819","NWT","GL1","LAKE","GL1_5W","WEST",2018-08-09,"Plecoptera_perlodidae",0
"820","NWT","GL1","LAKE","GL1_7W","WEST",2018-08-09,"Plecoptera_perlodidae",0
"821","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-07,"Plecoptera_perlodidae",0
"822","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-07,"Plecoptera_perlodidae",1
"823","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Plecoptera_perlodidae",0
"824","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Plecoptera_perlodidae",3
"825","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-21,"Plecoptera_perlodidae",0
"826","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-21,"Plecoptera_perlodidae",0
"827","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-21,"Plecoptera_perlodidae",0
"828","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-21,"Plecoptera_perlodidae",0
"829","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-23,"Plecoptera_perlodidae",0
"830","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-23,"Plecoptera_perlodidae",0
"831","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-23,"Plecoptera_perlodidae",0
"832","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-23,"Plecoptera_perlodidae",0
"833","NWT","GL1","LAKE","GL1_1E","EAST",2018-06-28,"Plecoptera_chloroperlidae",0
"834","NWT","GL1","LAKE","GL1_2E","EAST",2018-06-28,"Plecoptera_chloroperlidae",0
"835","NWT","GL1","LAKE","GL1_3E","EAST",2018-06-28,"Plecoptera_chloroperlidae",0
"836","NWT","GL1","LAKE","GL1_4E","EAST",2018-06-28,"Plecoptera_chloroperlidae",0
"837","NWT","GL1","LAKE","GL1_5W","WEST",2018-06-28,"Plecoptera_chloroperlidae",0
"838","NWT","GL1","LAKE","GL1_6W","WEST",2018-06-28,"Plecoptera_chloroperlidae",0
"839","NWT","GL1","LAKE","GL1_7W","WEST",2018-06-28,"Plecoptera_chloroperlidae",0
"840","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-03,"Plecoptera_chloroperlidae",0
"841","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-03,"Plecoptera_chloroperlidae",0
"842","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-03,"Plecoptera_chloroperlidae",0
"843","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-03,"Plecoptera_chloroperlidae",0
"844","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-03,"Plecoptera_chloroperlidae",0
"845","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-03,"Plecoptera_chloroperlidae",0
"846","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-05,"Plecoptera_chloroperlidae",0
"847","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-05,"Plecoptera_chloroperlidae",0
"848","NWT","ALB","LAKE","ALB_3E","EAST",2018-07-05,"Plecoptera_chloroperlidae",0
"849","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-05,"Plecoptera_chloroperlidae",0
"850","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-05,"Plecoptera_chloroperlidae",0
"851","NWT","GL1","LAKE","GL1_2E","EAST",2018-07-12,"Plecoptera_chloroperlidae",0
"852","NWT","GL1","LAKE","GL1_3E","EAST",2018-07-12,"Plecoptera_chloroperlidae",0
"853","NWT","GL1","LAKE","GL1_5W","WEST",2018-07-12,"Plecoptera_chloroperlidae",0
"854","NWT","GL1","LAKE","GL1_7W","WEST",2018-07-12,"Plecoptera_chloroperlidae",0
"855","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-17,"Plecoptera_chloroperlidae",0
"856","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-17,"Plecoptera_chloroperlidae",0
"857","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-17,"Plecoptera_chloroperlidae",0
"858","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-17,"Plecoptera_chloroperlidae",0
"859","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-17,"Plecoptera_chloroperlidae",0
"860","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-17,"Plecoptera_chloroperlidae",0
"861","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-19,"Plecoptera_chloroperlidae",0
"862","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-19,"Plecoptera_chloroperlidae",0
"863","NWT","ALB","LAKE","ALB_3E","EAST",2018-07-19,"Plecoptera_chloroperlidae",0
"864","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-19,"Plecoptera_chloroperlidae",0
"865","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-19,"Plecoptera_chloroperlidae",0
"866","NWT","GL5","LAKE","GL5_1W","WEST",2018-07-31,"Plecoptera_chloroperlidae",0
"867","NWT","GL5","LAKE","GL5_2E","EAST",2018-07-31,"Plecoptera_chloroperlidae",0
"868","NWT","GL5","INLET","GL5_3IN","NaN",2018-07-31,"Plecoptera_chloroperlidae",0
"869","NWT","GL5","OUTLET","GL5_4OUT","NaN",2018-07-31,"Plecoptera_chloroperlidae",0
"870","NWT","ALB","LAKE","ALB_1W","WEST",2018-08-02,"Plecoptera_chloroperlidae",0
"871","NWT","ALB","LAKE","ALB_2W","WEST",2018-08-02,"Plecoptera_chloroperlidae",0
"872","NWT","ALB","LAKE","ALB_3E","EAST",2018-08-02,"Plecoptera_chloroperlidae",0
"873","NWT","ALB","LAKE","ALB_4E","EAST",2018-08-02,"Plecoptera_chloroperlidae",0
"874","NWT","ALB","INLET","ALB_5IN","NaN",2018-08-02,"Plecoptera_chloroperlidae",0
"875","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-07,"Plecoptera_chloroperlidae",0
"876","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-07,"Plecoptera_chloroperlidae",0
"877","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-07,"Plecoptera_chloroperlidae",0
"878","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-07,"Plecoptera_chloroperlidae",0
"879","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-07,"Plecoptera_chloroperlidae",0
"880","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-07,"Plecoptera_chloroperlidae",0
"881","NWT","GL1","LAKE","GL1_2E","EAST",2018-08-09,"Plecoptera_chloroperlidae",0
"882","NWT","GL1","LAKE","GL1_3E","EAST",2018-08-09,"Plecoptera_chloroperlidae",0
"883","NWT","GL1","LAKE","GL1_5W","WEST",2018-08-09,"Plecoptera_chloroperlidae",0
"884","NWT","GL1","LAKE","GL1_7W","WEST",2018-08-09,"Plecoptera_chloroperlidae",0
"885","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-07,"Plecoptera_chloroperlidae",0
"886","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-07,"Plecoptera_chloroperlidae",0
"887","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Plecoptera_chloroperlidae",10
"888","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Plecoptera_chloroperlidae",6
"889","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-21,"Plecoptera_chloroperlidae",0
"890","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-21,"Plecoptera_chloroperlidae",0
"891","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-21,"Plecoptera_chloroperlidae",0
"892","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-21,"Plecoptera_chloroperlidae",0
"893","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-23,"Plecoptera_chloroperlidae",0
"894","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-23,"Plecoptera_chloroperlidae",0
"895","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-23,"Plecoptera_chloroperlidae",0
"896","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-23,"Plecoptera_chloroperlidae",0
"897","NWT","GL1","LAKE","GL1_1E","EAST",2018-06-28,"Rhynchobdellida_glossiphoniidae",0
"898","NWT","GL1","LAKE","GL1_2E","EAST",2018-06-28,"Rhynchobdellida_glossiphoniidae",0
"899","NWT","GL1","LAKE","GL1_3E","EAST",2018-06-28,"Rhynchobdellida_glossiphoniidae",0
"900","NWT","GL1","LAKE","GL1_4E","EAST",2018-06-28,"Rhynchobdellida_glossiphoniidae",0
"901","NWT","GL1","LAKE","GL1_5W","WEST",2018-06-28,"Rhynchobdellida_glossiphoniidae",0
"902","NWT","GL1","LAKE","GL1_6W","WEST",2018-06-28,"Rhynchobdellida_glossiphoniidae",0
"903","NWT","GL1","LAKE","GL1_7W","WEST",2018-06-28,"Rhynchobdellida_glossiphoniidae",0
"904","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-03,"Rhynchobdellida_glossiphoniidae",0
"905","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-03,"Rhynchobdellida_glossiphoniidae",0
"906","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-03,"Rhynchobdellida_glossiphoniidae",0
"907","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-03,"Rhynchobdellida_glossiphoniidae",0
"908","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-03,"Rhynchobdellida_glossiphoniidae",0
"909","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-03,"Rhynchobdellida_glossiphoniidae",0
"910","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-05,"Rhynchobdellida_glossiphoniidae",0
"911","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-05,"Rhynchobdellida_glossiphoniidae",0
"912","NWT","ALB","LAKE","ALB_3E","EAST",2018-07-05,"Rhynchobdellida_glossiphoniidae",0
"913","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-05,"Rhynchobdellida_glossiphoniidae",0
"914","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-05,"Rhynchobdellida_glossiphoniidae",0
"915","NWT","GL1","LAKE","GL1_2E","EAST",2018-07-12,"Rhynchobdellida_glossiphoniidae",0
"916","NWT","GL1","LAKE","GL1_3E","EAST",2018-07-12,"Rhynchobdellida_glossiphoniidae",0
"917","NWT","GL1","LAKE","GL1_5W","WEST",2018-07-12,"Rhynchobdellida_glossiphoniidae",0
"918","NWT","GL1","LAKE","GL1_7W","WEST",2018-07-12,"Rhynchobdellida_glossiphoniidae",0
"919","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-17,"Rhynchobdellida_glossiphoniidae",0
"920","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-17,"Rhynchobdellida_glossiphoniidae",0
"921","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-17,"Rhynchobdellida_glossiphoniidae",0
"922","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-17,"Rhynchobdellida_glossiphoniidae",0
"923","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-17,"Rhynchobdellida_glossiphoniidae",0
"924","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-17,"Rhynchobdellida_glossiphoniidae",0
"925","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-19,"Rhynchobdellida_glossiphoniidae",0
"926","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-19,"Rhynchobdellida_glossiphoniidae",0
"927","NWT","ALB","LAKE","ALB_3E","EAST",2018-07-19,"Rhynchobdellida_glossiphoniidae",0
"928","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-19,"Rhynchobdellida_glossiphoniidae",0
"929","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-19,"Rhynchobdellida_glossiphoniidae",0
"930","NWT","GL5","LAKE","GL5_1W","WEST",2018-07-31,"Rhynchobdellida_glossiphoniidae",4
"931","NWT","GL5","LAKE","GL5_2E","EAST",2018-07-31,"Rhynchobdellida_glossiphoniidae",0
"932","NWT","GL5","INLET","GL5_3IN","NaN",2018-07-31,"Rhynchobdellida_glossiphoniidae",23
"933","NWT","GL5","OUTLET","GL5_4OUT","NaN",2018-07-31,"Rhynchobdellida_glossiphoniidae",0
"934","NWT","ALB","LAKE","ALB_1W","WEST",2018-08-02,"Rhynchobdellida_glossiphoniidae",0
"935","NWT","ALB","LAKE","ALB_2W","WEST",2018-08-02,"Rhynchobdellida_glossiphoniidae",0
"936","NWT","ALB","LAKE","ALB_3E","EAST",2018-08-02,"Rhynchobdellida_glossiphoniidae",0
"937","NWT","ALB","LAKE","ALB_4E","EAST",2018-08-02,"Rhynchobdellida_glossiphoniidae",0
"938","NWT","ALB","INLET","ALB_5IN","NaN",2018-08-02,"Rhynchobdellida_glossiphoniidae",0
"939","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-07,"Rhynchobdellida_glossiphoniidae",1
"940","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-07,"Rhynchobdellida_glossiphoniidae",0
"941","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-07,"Rhynchobdellida_glossiphoniidae",0
"942","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-07,"Rhynchobdellida_glossiphoniidae",0
"943","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-07,"Rhynchobdellida_glossiphoniidae",0
"944","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-07,"Rhynchobdellida_glossiphoniidae",0
"945","NWT","GL1","LAKE","GL1_2E","EAST",2018-08-09,"Rhynchobdellida_glossiphoniidae",0
"946","NWT","GL1","LAKE","GL1_3E","EAST",2018-08-09,"Rhynchobdellida_glossiphoniidae",13
"947","NWT","GL1","LAKE","GL1_5W","WEST",2018-08-09,"Rhynchobdellida_glossiphoniidae",1
"948","NWT","GL1","LAKE","GL1_7W","WEST",2018-08-09,"Rhynchobdellida_glossiphoniidae",4
"949","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-07,"Rhynchobdellida_glossiphoniidae",65
"950","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-07,"Rhynchobdellida_glossiphoniidae",5
"951","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Rhynchobdellida_glossiphoniidae",1
"952","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Rhynchobdellida_glossiphoniidae",0
"953","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-21,"Rhynchobdellida_glossiphoniidae",1
"954","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-21,"Rhynchobdellida_glossiphoniidae",38
"955","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-21,"Rhynchobdellida_glossiphoniidae",0
"956","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-21,"Rhynchobdellida_glossiphoniidae",22
"957","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-23,"Rhynchobdellida_glossiphoniidae",0
"958","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-23,"Rhynchobdellida_glossiphoniidae",1
"959","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-23,"Rhynchobdellida_glossiphoniidae",63
"960","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-23,"Rhynchobdellida_glossiphoniidae",10
